Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
"Moon Witch, Spider King",Marlon James,"4,172",ratings639,"February 15, 2022","From Marlon James, author of the bestselling National Book Award finalist Black Leopard, Red Wolf, the second book in the Dark Star trilogy, his African Game of Thrones.In Black Leopard, Red Wolf, Sogolon the Moon Witch proved a worthy adversary to Tracker as they clashed across a mythical African landscape in search of a mysterious boy who disappeared. In Moon Witch, Spider King, Sogolon takes center stage and gives her own account of what happened to the boy, and how she plotted and fought, triumphed and failed as she looked for him. It’s also the story of a century-long feud—seen through the eyes of a 177-year-old witch—that Sogolon had with the Aesi, chancellor to the king. It is said that Aesi works so closely with the king that together they are like the eight limbs of one spider. Aesi’s power is considerable—and deadly. It takes brains and courage to challenge him, which Sogolon does for reasons of her own.Both a brilliant narrative device—seeing the story told in Black Leopard, Red Wolf from the perspective of an adversary and a woman—as well as a fascinating battle between different versions of empire, Moon Witch, Spider King delves into Sogolon’s world as she fights to tell her own story. Part adventure tale, part chronicle of an indomitable woman who bows to no man, it is a fascinating novel that explores power, personality, and the places where they overlap.","656 pages, Kindle Edition",Fantasy,"4,619 follower",639 reviews,34,51 (1%),144 (3%),623 (14%),"1,569 (37%)","1,785 (42%)"
Such a Fun Age,Kiley Reid,"515,503","ratings41,288","December 31, 2019","A striking and surprising debut novel from an exhilarating new voice, Such a Fun Age is a page-turning and big-hearted story about race and privilege, set around a young black babysitter, her well-intentioned employer, and a surprising connection that threatens to undo them both.Alix Chamberlain is a woman who gets what she wants and has made a living, with her confidence-driven brand, showing other women how to do the same. So she is shocked when her babysitter, Emira Tucker, is confronted while watching the Chamberlains' toddler one night, walking the aisles of their local high-end supermarket. The store's security guard, seeing a young black woman out late with a white child, accuses Emira of kidnapping two-year-old Briar. A small crowd gathers, a bystander films everything, and Emira is furious and humiliated. Alix resolves to make things right.But Emira herself is aimless, broke, and wary of Alix's desire to help. At twenty-five, she is about to lose her health insurance and has no idea what to do with her life. When the video of Emira unearths someone from Alix's past, both women find themselves on a crash course that will upend everything they think they know about themselves, and each other.With empathy and piercing social commentary, Such a Fun Age explores the stickiness of transactional relationships, what it means to make someone family, and the complicated reality of being a grown up. It is a searing debut for our times.","310 pages, Hardcover",Fiction,"4,535 follower","41,288 reviews",7,"5,615 (1%)","28,470 (5%)","141,739 (27%)","229,487 (44%)","110,192 (21%)"
Hunter,Mercedes Lackey,"9,196","ratings1,319","September 1, 2015","They came after the Diseray. Some were terrors ripped from our collective imaginations, remnants of every mythology across the world. And some were like nothing anyone had ever dreamed up, even in their worst nightmares.Monsters.Long ago, the barriers between our world and the Otherworld were ripped open, and it’s taken centuries to bring back civilization in the wake of the catastrophe. Now, the luckiest Cits live in enclosed communities, behind walls that keep them safe from the hideous creatures fighting to break through. Others are not so lucky.To Joyeaux Charmand, who has been a Hunter in her tight-knit mountain community since she was a child, every Cit without magic deserves her protection from dangerous Othersiders. Then she is called to Apex City, where the best Hunters are kept to protect the most important people.Joy soon realizes that the city’s powerful leaders care more about luring Cits into a false sense of security than protecting them. More and more monsters are getting through the barriers, and the close calls are becoming too frequent to ignore. Yet the Cits have no sense of how much danger they’re in—to them, Joy and her corps of fellow Hunters are just action stars they watch on TV.When an act of sabotage against Joy takes an unbearable toll, she uncovers a terrifying conspiracy in the city. There is something much worse than the usual monsters infiltrating Apex. And it may be too late to stop them…","374 pages, Hardcover",Fantasy,"8,722 follower","1,319 reviews",639,214 (2%),469 (5%),"1,784 (19%)","3,323 (36%)","3,406 (37%)"
Calico Joe,John Grisham,"46,412","ratings4,787","January 1, 2012","#1 NEW YORK TIMES BESTSELLER • A surprising and moving novel of fathers and sons, forgiveness and redemption, set in the world of Major League Baseball…“Grisham knocks it out of the park.”— The Washington PostIt’s the summer of 1973, and Joe Castle is the boy wonder of baseball, the greatest rookie anyone has ever seen. The kid from Calico Rock, Arkansas, dazzles Chicago Cubs fans as he hits home run after home run, politely tipping his hat to the crowd as he shatters all rookie records. Calico Joe quickly becomes the idol of every baseball fan in America, including Paul Tracey, the young son of a hard-partying and hard-throwing New York Mets pitcher. On the day that Warren Tracey finally faces Calico Joe, Paul is in the stands, rooting for his idol but also for his dad. Then Warren throws a fastball that will change their lives forever.Don’t miss John Grisham’s new book, THE AFTER THE FIRM, coming soon!","240 pages, Mass Market Paperback",Fiction,80.4k follower,"4,787 reviews",711,825 (1%),"2,574 (5%)","11,581 (24%)","18,246 (39%)","13,186 (28%)"
Argall: The True Story of Pocahontas and Captain John Smith,William T. Vollmann,290,ratings44,"January 1, 2001","From the National Book Award-winning author of Europe Central – a hugely original fictional history of Pocahontas, John Smith, and the Jamestown colony in VirginiaIn Argall , the third novel in his Seven Dreams series, William T. Vollmann alternates between extravagant Elizabethan language and gritty realism in an attempt to dig beneath the legend surrounding Pocahontas, John Smith, and the founding of the Jamestown colony in Virginia-as well as the betrayals, disappointments, and atrocities behind it. With the same panoramic vision, mythic sensibility, and stylistic daring that he brought to the previous novels in the Seven Dreams series--hailed upon its inception as ""the most important literary project of the '90s"" ( The Washington Post )--Vollmann continues his hugely original fictional history of the clash of Native Americans and Europeans in the New World. In reconstructing America's past as tragedy, nightmare, and bloody spectacle, Vollmann does nothing less than reinvent the American novel.","746 pages, Paperback",Fiction,"1,179 follower",44 reviews,88,4 (1%),10 (3%),50 (17%),105 (36%),121 (41%)
The Lake of Souls,Darren Shan,"24,281",ratings604,"January 1, 2002","It’s time for Harkat to learn the truth about who he used to be. He and Darren must give themselves to Mr. Tiny and leave the human world behind. Can they survive killer animals, monstrous mutants and fiery, winged beasts? A nightmarish fantasy and the beginning of the end of the final trilogy.","224 pages, Paperback",Fantasy,"7,759 follower",604 reviews,253,235 (<1%),"1,006 (4%)","4,198 (17%)","7,575 (31%)","11,267 (46%)"
Take What You Can Carry,Gian Sardar,"10,739",ratings873,"May 1, 2021","An aspiring photographer follows her dreams and faces her fears in a poignant novel about finding beauty, promise, and love amid the chaos of war-torn Kurdistan.It’s 1979. Olivia Murray, a secretary at a Los Angeles newspaper, is determined to become a photojournalist and make a difference with her work. When opportunity arrives, she seizes it, accompanying her Kurdish boyfriend, Delan, to northern Iraq for a family wedding, hoping to capture an image that lands her a job in the photo department. More important, though, the trip is a chance to understand Delan’s childhood and bridge the differences of their pasts. Yet when the return home proves less safe than Delan believed, Olivia is confronted with a reality she had not expected, and is awakened to the dangers of a town patrolled by Iraqi military under curfew and constant threat.But in this world torn apart by war, there are intoxicating sights and scents, Delan’s loving family, innocence not yet compromised, and small acts of kindness that flourish unexpectedly. All of it will be tested when Olivia captures a shattering, tragic moment on film, one that upends all their lives and proves that true bravery begins with an open heart.","337 pages, Kindle Edition",Historical Fiction,165 follower,873 reviews,5,131 (1%),258 (2%),"1,195 (11%)","3,318 (30%)","5,837 (54%)"
Lies of the Beholder,Brandon Sanderson,"7,021",ratings577,"September 20, 2018","The shocking conclusion to Brandon Sanderson's Legion novella series, on its own for the first time.Stephen Leeds is perfectly sane. It’s his hallucinations who are mad. A genius of unrivaled aptitude, Stephen can learn any new skill, vocation, or art in a matter of hours. However, to contain all of this, his mind creates hallucinatory people—Stephen calls them aspects—to hold and manifest the information. Wherever he goes, he is joined by a team of imaginary experts to give advice, interpretation, and explanation. He uses them to solve problems . . . for a price. When Stephen gets an unexpected cry for help from the woman who taught him how to control his aspects—right when one of his aspects suddenly and violently disappears—it will send him on a case the likes of which he could never have imagined.At the Publisher's request, this title is being sold without Digital Rights Management Software (DRM) applied.","113 pages, Kindle Edition",Fantasy,224k follower,577 reviews,401,27 (<1%),184 (2%),"1,294 (18%)","2,889 (41%)","2,627 (37%)"
The Leisure Seeker,Michael Zadoorian,"7,037","ratings1,274","January 27, 2009","The unforgettable cross country journey of a runaway couple in their twilight years determined to meet the end of all roads on their own terms—a major motion picture from Sony Pictures Classics starring Helen Mirren and Donald Sutherland.The Robinas have shared a wonderful life for more than sixty years. Now in their eighties, Ella suffers from cancer and John has Alzheimer's. Yearning for one last adventure, the self-proclaimed ""down-on-their-luck geezers"" kidnap themselves from the adult children and doctors who seem to run their lives and steal away from their home in suburban Detroit on a forbidden vacation of rediscovery.With Ella as his vigilant copilot, John steers their '78 Leisure Seeker RV along the forgotten roads of Route 66 toward Disneyland in search of a past they're having a damned hard time remembering. Yet Ella is determined to prove that, when it comes to life, you can go back for seconds—even when everyone says you can't.","272 pages, Hardcover",Fiction,238 follower,"1,274 reviews",9,96 (1%),348 (4%),"1,533 (21%)","2,983 (42%)","2,077 (29%)"
The Huckleberry Murders,Patrick F. McManus,695,ratings108,"October 21, 2010",The Huckleberry Murders: A Sheriff Bo Tully Mystery (Sheriff Bo Tully Mysteries),"272 pages, Hardcover",Mystery,386 follower,108 reviews,59,10 (1%),47 (6%),202 (29%),246 (35%),190 (27%)
The Blight Way,Patrick F. McManus,"1,470",ratings204,"January 1, 2006","Bo Tully, sheriff of Blight county, Idaho -- and a fellow who dropped twenty pounds on Atkins -- had been thinking about asking out Jan Whittle, his grade-school sweetheart. Problem is, he's already promised to celebrate his dad's seventy-fifth birthday with him. Thwarted romance proves to be the least of Bo's problems, however, when a dead body turns up on Batim Scragg's ranch. The baffling thing is that neither Batim nor his two wayward sons appear to be the culprits. Forced to put on his sleuthing hat, Bo finds himself faced with a whole slew of possible suspects. And what quickly becomes apparent is that, while the sheriff's investigative methods may not exactly be legal, they are, for better or worse, ""The Blight Way,"" A bestselling author with more than two million books in print, the curmudgeonly wit Patrick McManus delivers a page-turning mystery filled with mirth and misadventure set in hook-and-bullet territory.","272 pages, Hardcover",Mystery,386 follower,204 reviews,59,22 (1%),79 (5%),436 (29%),548 (37%),385 (26%)
Why Has Nobody Told Me This Before?,Julie      Smith,"26,905","ratings2,536","January 6, 2022","Drawing on years of experience as a clinical psychologist, online sensation Dr Julie Smith provides the skills you need to navigate common life challenges and take charge of your emotional and mental health in her debut book.Filled with secrets from a therapist's toolkit, Why Has Nobody Told Me This Before? teaches you how to fortify and maintain your mental health, even in the most trying of times. Dr Julie Smith's expert advice and powerful coping techniques will help you stay resilient, whether you want to manage anxiety, deal with criticism, cope with depression, build self-confidence, find motivation, or learn to forgive yourself. The book tackles everyday issues and offers practical solutions in bite-sized, easy-to-digest entries which make it easy to quickly find specific information and guidance.Your mental well-being is just as important as your physical well-being. Packed with proven strategies, Dr Smith's empathetic guide offers a deeper understanding of how your mind works and gives you the insights and help you need to nurture your mental health every day. Wise and practical, Why Has Nobody Told Me This Before? might just change your life.","368 pages, ebook",Nonfiction,437 follower,"2,536 reviews",5,280 (1%),"1,454 (5%)","6,836 (25%)","10,592 (39%)","7,743 (28%)"
